44500,0.637199,1.199966
44600,0.642269,1.202235
44700,0.638287,1.200139
44800,0.640421,1.208601
44900,0.641783,1.224462
45000,0.648989,1.224523
45100,0.650737,1.218817
45200,0.649554,1.226782
45300,0.665201,1.233423
45400,0.660744,1.231054
45500,0.664037,1.243599
45600,0.673029,1.238930
45700,0.667322,1.269996
45800,0.686792,1.289078
45900,0.683136,1.279392
46000,0.692373,1.278338
46100,0.679960,1.273031
46200,0.683018,1.269048
46300,0.684719,1.267997
46400,0.679937,1.274996
46500,0.682919,1.282378
46600,0.685825,1.286995
46700,0.688603,1.293905
46800,0.693325,1.319841
46900,0.693723,1.299914
47000,0.709134,1.304891
47100,0.698193,1.310946
47200,0.701316,1.315830
47300,0.704542,1.321540
47400,0.708066,1.327160
47500,0.711506,1.332553
47600,0.713484,1.338127
47700,0.716311,1.344275
47800,0.726403,1.349899
47900,0.723078,1.355204
48000,0.755806,1.360578
48100,0.728677,1.366342
48200,0.732210,1.372594
48300,0.735081,1.378044
48400,0.737911,1.383852
48500,0.741097,1.389245
48600,0.744238,1.394962
48700,0.748317,1.400672
48800,0.750586,1.406474
48900,0.753984,1.427105
49000,0.756623,1.418252
49100,0.758919,1.424373
49200,0.762569,1.429336
49300,0.766167,1.435194
49400,0.769620,1.441327
49500,0.772023,1.447029
49600,0.775473,1.454498
49700,0.778602,1.458580
49800,0.782560,1.478923
49900,0.785420,1.470583
50000,0.788101,1.476317
50100,0.792359,1.482038
50200,0.794225,1.488217
50300,0.798625,1.494266
50400,0.800696,1.500142
50500,0.804424,1.510793
50600,0.807644,1.518696
50700,0.827675,1.519112
50800,0.814026,1.523794
50900,0.817193,1.530243
51000,0.820961,1.536617
51100,0.823775,1.541925
51200,0.826360,1.547681
51300,0.829611,1.554227
51400,0.833171,1.560147
51500,0.835729,1.580282
51600,0.839818,1.571942
51700,0.842523,1.578679
51800,0.846283,1.584441
51900,0.849523,1.590899
52000,0.853103,1.596466
52100,0.856223,1.603160
52200,0.859267,1.608466
52300,0.862865,1.630892
52400,0.866418,1.621353
52500,0.869909,1.627662
52600,0.872990,1.633695
52700,0.876221,1.640659
52800,0.883546,1.648555
52900,0.883268,1.654603
53000,0.892914,1.658535
53100,0.889965,1.678152
53200,0.893509,1.670872
53300,0.896855,1.677667
53400,0.900030,1.686186
53500,0.906465,1.689764
53600,0.906811,1.697562
53700,0.911264,1.703720
53800,0.913410,1.709373
53900,0.917036,1.729322
54000,0.920576,1.722006
54100,0.923633,1.728312
54200,0.927789,1.734778
54300,0.930784,1.741394
54400,0.933929,1.747320
54500,0.937554,1.753987
54600,0.940748,1.760454
54700,0.960740,1.766759
54800,0.947000,1.772841
54900,0.951667,1.779401
55000,0.954812,1.786047
55100,0.959104,1.792768
55200,0.961984,1.799157
55300,0.966188,1.805135
55400,0.983645,1.812149
55500,0.973062,1.818563
55600,0.976594,1.835978
55700,0.990568,1.831782
55800,0.984541,1.838546
55900,0.988000,1.844727
56000,0.991219,1.851447
56100,0.994554,1.871562
56200,0.998421,1.864727
56300,1.001972,1.872210
56400,1.005928,1.877697
56500,1.009456,1.885004
56600,1.013526,1.891231
56700,1.017011,1.897878
56800,1.035516,1.905256
56900,1.024065,1.911606
57000,1.028964,1.918037
57100,1.031495,1.924871
57200,1.035287,1.932272
57300,1.041088,1.939058
57400,1.048046,1.949930
57500,1.081088,1.983004
57600,1.096302,2.038744
57700,1.136623,2.083920
57800,1.156306,2.109157
57900,1.170695,2.117569
58000,1.181410,2.128843
58100,1.203187,2.135543
58200,1.193825,2.142790
58300,1.364650,2.669797
58400,1.389385,2.355155
58500,1.327750,2.505210
58600,1.356463,2.326786
58700,1.281886,2.283558
58800,1.293808,2.295554
58900,1.267315,2.280715
59000,1.293030,2.306172
59100,1.282655,2.287976
59200,1.276934,2.281496
59300,1.257968,2.273195
59400,1.261474,2.272213
59500,1.266088,2.266458
59600,1.272658,2.267666
